algorithm,model,embedding_model,decoding_algorithm,condition_label,pair_name,condition_bits,replication,status,thinking_mode_supported,raw_row_path,candidate_edge_count,verified_edge_count,accuracy,precision,recall,f1,avg_duration_seconds,avg_tokens_per_second,max_duration_seconds,max_tokens_per_second,response_trace_count,total_completion_tokens,total_prompt_tokens
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000100,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000100/rep_00/raw_row.json,17,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4394246666666666,30.405956333333332,7.7265,34.048216,6,465,5192
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000100,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000100/rep_00/raw_row.json,17,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.6302766666666666,18.210768166666668,9.88021,25.910379,6,458,5167
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000100,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000100/rep_01/raw_row.json,17,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4427668000000002,33.270579,7.245177,35.333849,5,417,4127
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000100,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000100/rep_01/raw_row.json,17,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.4397984999999998,29.666710500000004,7.377466,35.38441,6,465,5192
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000100,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000100/rep_01/raw_row.json,17,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.6070019999999996,18.3225065,9.817438,26.07605,6,458,5167
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000100,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000100/rep_02/raw_row.json,17,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.3214178,34.7099466,6.864044,37.295798,5,417,4127
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000100,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000100/rep_02/raw_row.json,17,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.3993341666666663,30.959609333333333,7.609659,34.146898,6,465,5192
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000100,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000100/rep_02/raw_row.json,17,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.5609355,18.62457733333333,9.794086,26.138223,6,458,5167
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000100,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000100/rep_03/raw_row.json,17,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.3115594,35.0104534,6.948124,36.844479,5,417,4127
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000100,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000100/rep_03/raw_row.json,17,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.453738,30.372429666666665,7.821619,34.106482,6,465,5192
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000100,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000100/rep_03/raw_row.json,17,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.566753166666667,18.577996000000002,9.779925,26.17607,6,458,5167
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000100,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000100/rep_04/raw_row.json,17,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.2849304,35.1968766,6.831959,37.47095,5,417,4127
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000100,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000100/rep_04/raw_row.json,17,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.399137,30.923451666666665,7.602888,34.524697,6,465,5192
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000100,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000100/rep_04/raw_row.json,17,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.6510926666666665,18.218230166666668,10.052615,25.46601,6,458,5167
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000101,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000101/rep_00/raw_row.json,17,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.368683,34.101197400000004,7.108947,36.139318,5,417,4127
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000101,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000101/rep_00/raw_row.json,18,17,1.0,1.0,1.0,1.0,2.90831175,31.584591749999998,7.598931,34.7315,4,382,3135
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000101,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000101/rep_00/raw_row.json,18,10,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.28294475,19.219076,9.872563,25.93045,4,383,3121
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000101,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000101/rep_01/raw_row.json,17,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.3447938,34.417539,7.038198,36.635745,5,417,4127
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000101,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000101/rep_01/raw_row.json,18,17,1.0,1.0,1.0,1.0,2.88526875,31.658247,7.500439,34.254498,4,382,3135
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000101,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000101/rep_01/raw_row.json,18,10,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.44648575,18.1912065,9.894723,25.872377,4,383,3121
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000101,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000101/rep_02/raw_row.json,17,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.3604814,34.0669132,7.025198,36.440254,5,417,4127
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000101,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000101/rep_02/raw_row.json,18,17,1.0,1.0,1.0,1.0,2.969204,30.775013,7.72193,33.377953,4,382,3135
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000101,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000101/rep_02/raw_row.json,18,10,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.34670175,18.76673975,9.84521,26.002491,4,383,3121
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000101,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000101/rep_03/raw_row.json,17,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.339067,34.440032200000005,7.002891,36.556333,5,417,4127
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000101,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000101/rep_03/raw_row.json,18,17,1.0,1.0,1.0,1.0,2.940663,30.768317749999998,7.577817,33.9507,4,382,3135
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000101,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000101/rep_03/raw_row.json,18,10,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.221069,19.45520875,9.688813,26.422226,4,383,3121
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000101,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000101/rep_04/raw_row.json,17,12,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.3580808,34.2214552,7.063814,36.241042,5,417,4127
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000101,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000101/rep_04/raw_row.json,18,17,1.0,1.0,1.0,1.0,2.9181675,31.060496999999998,7.519888,34.043059,4,382,3135
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000101,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000101/rep_04/raw_row.json,18,10,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.223522249999999,19.4938375,9.743443,26.27408,4,383,3121
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000110,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000110/rep_00/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.89631375,31.115222,7.490217,36.464268,4,383,8189
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000110,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000110/rep_00/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.384076,26.0033445,8.423853,34.076967,4,384,8203
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000110,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000110/rep_00/raw_row.json,17,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.5975805,18.6564025,10.377105,24.669693,4,392,8195
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000110,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000110/rep_01/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.7747895000000002,32.065937,7.087143,37.400342,4,383,8189
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000110,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000110/rep_01/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.3839532500000002,26.045130999999998,8.445859,33.979499,4,384,8203
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000110,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000110/rep_01/raw_row.json,17,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.74781075,18.095677,10.712785,23.896681,4,392,8195
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000110,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000110/rep_02/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.8267655,31.303252999999998,7.133507,38.188627,4,383,8189
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000110,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000110/rep_02/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.3040267500000002,26.57548425,8.186011,35.228711,4,384,8203
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000110,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000110/rep_02/raw_row.json,17,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.599970750000001,18.599103749999998,10.32595,24.791908,4,392,8195
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000110,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000110/rep_03/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.88225075,30.86920975,7.335889,34.896927,4,383,8189
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000110,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000110/rep_03/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.356673,26.17297975,8.320806,34.739714,4,384,8203
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000110,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000110/rep_03/raw_row.json,17,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.65432325,18.48653725,10.566468,24.227584,4,392,8195
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000110,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000110/rep_04/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.83878475,31.15009325,7.192982,35.590246,4,383,8189
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000110,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000110/rep_04/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.3939312499999996,26.06541,8.482171,34.767358,4,384,8203
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000110,4,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000110/rep_04/raw_row.json,17,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.61065325,18.494656,10.292894,24.871528,4,392,8195
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000111,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000111/rep_00/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.832185,31.55898625,7.261128,36.097965,4,383,8189
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000111,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000111/rep_00/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.454957,25.3896425,8.584598,32.780226,4,384,8203
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000111,0,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000111/rep_00/raw_row.json,17,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.6378727500000005,18.3485835,10.305065,24.842154,4,392,8195
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000111,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000111/rep_01/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.9264815,30.5820485,7.492449,34.167735,4,383,8189
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000111,1,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000111/rep_01/raw_row.json,17,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.75130125,17.944449249999998,10.553426,24.257525,4,392,8195
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000111,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000111/rep_02/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.845482,31.364771249999997,7.290252,36.650746,4,383,8189
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,sg1_sg2,000111,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_2/sg1_sg2/000111/rep_02/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,3.4095155000000004,25.72028475,8.448223,33.736202,4,384,8203
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,contrastive,contrastive_penalty_alpha_0.2,sg1_sg2,000111,2,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/contrastive_penalty_alpha_0.2/sg1_sg2/000111/rep_02/raw_row.json,17,13,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,4.66241825,18.293318,10.408557,24.595149,4,392,8195
algo2,mistralai/Ministral-3-8B-Instruct-2512,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,sg1_sg2,000111,3,finished,False,/workspace/results/hf-paper-batch-algo2-mistral-current/runs/algo2/mistralai__Ministral-3-8B-Instruct-2512/greedy/sg1_sg2/000111/rep_03/raw_row.json,18,14,0.7727272727272727,1.0,0.7727272727272727,0.8717948717948718,2.83085275,31.724605,7.291545,36.404921,4,383,8189
